Project,sha,class_,method,Found
hadoop,c7cd620fa4dfac1322a41c50d3d0965dabc6be44,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic,1
hadoop,c7cd620fa4dfac1322a41c50d3d0965dabc6be44,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,cae1ed9f6c438e20acdf385e95041f91ae349c71,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries,1
hadoop,cae1ed9f6c438e20acdf385e95041f91ae349c71,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure,1
hadoop,cae1ed9f6c438e20acdf385e95041f91ae349c71,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.hdfs.TestAbandonBlock,testAbandonBlock,1
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.hdfs.TestAbandonBlock,testQuotaUpdatedWhenBlockAbandoned,1
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.hdfs.TestFileAppend4,testCompleteOtherLeaseHoldersFile,1
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock,1
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,cb44a4b850e97e5dcce101465c033683a738fe0a,org.apache.hadoop.hdfs.server.balancer.TestBalancerWithNodeGroup,testBalancerWithNodeGroup,1
hadoop,cb44a4b850e97e5dcce101465c033683a738fe0a,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testCreateSymlink,1
hadoop,cb44a4b850e97e5dcce101465c033683a738fe0a,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testUpdatePipeline,1
hadoop,cb44a4b850e97e5dcce101465c033683a738fe0a,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid,1
hadoop,cb44a4b850e97e5dcce101465c033683a738fe0a,org.apache.hadoop.mapreduce.v2.app.TestFetchFailure,testFetchFailureMultipleReduces,1
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.ha.TestZKFailoverController,testGracefulFailover,1
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.mapred.TestJobClient,testGetStagingAreaDir,1
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.mapreduce.v2.app.TestFetchFailure,testFetchFailureMultipleReduces,1
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic,1
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure,1
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately,1
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.yarn.client.api.impl.TestYarnClient,testAMMRTokens,1
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.yarn.server.resourcemanager.TestApplicationCleanup,testAppCleanup,1
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.fs.shell.TestPathData,testAbsoluteGlob,1
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.fs.shell.TestPathData,testToFile,1
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.hdfs.TestClientBlockVerification,testBlockVerification,2
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.hdfs.TestDFSClientExcludedNodes,testExcludedNodes,1
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.hdfs.server.balancer.TestBalancerWithMultipleNameNodes,testBalancer,1
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testRenameDirectoryAsExistingDirectory,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.cli.TestHDFSCLI,testAll,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.fs.TestGlobPaths,testPathFilter,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.fs.TestSymlinkHdfsFileContext,testAccessLinkFromAbstractFileSystem,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.fs.loadGenerator.TestLoadGenerator,testLoadGenerator,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs,testInternalRename1,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.fs.viewfs.TestViewFsDefaultValue,testGetDefaultBlockSize,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.TestDFSStorageStateRecovery,testBlockPoolStorageStates,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.TestModTime,testModTime,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.TestModTime,testModTimePersistsAfterRestart,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.security.TestDelegationToken,testDTManagerInSafeMode,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.server.balancer.TestBalancerWithNodeGroup,testBalancerWithNodeGroup,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodesAfterModification,1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints,testBothNodesInStandbyState,1
hadoop,cc8a0cab59e9f7db462e5bebbe0046a62b463c3f,org.apache.hadoop.hdfs.server.datanode.TestBPOfferService,testBasicFunctionality,1
hadoop,cc8a0cab59e9f7db462e5bebbe0046a62b463c3f,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes,1
hadoop,cc8a0cab59e9f7db462e5bebbe0046a62b463c3f,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes,1
hadoop,d14584dec5244f87cec6f415292e6e6fa9cd91ad,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid,1
hadoop,d14584dec5244f87cec6f415292e6e6fa9cd91ad,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately,1
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.hdfs.TestFileStatus,testGetFileInfo,1
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.hdfs.TestHFlush,hFlush_01,1
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.hdfs.TestHFlush,hFlush_02,1
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.hdfs.TestHFlush,hFlush_03,1
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.hdfs.TestHFlush,testPipelineHeartbeat,1
hadoop,d19cfe01642f9582e1fe5d567beb480399c37a01,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testCopyCommandsWithForceOption,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testCopyToLocal,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testCount,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testDFSShell,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testDu,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testErrOutPut,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testFilePermissions,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testGet,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testLsr,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testPut,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testRecrusiveRm,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testRemoteException,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testText,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testURIPaths,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDFSShell,testZeroSizeFile,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDatanodeRegistration,testChangeIpcPort,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testCorruptBlockRereplicatedAcrossRacks,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,d2e1a7191838f4746286e2513bed542b20c1ce4d,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,d3841bd4997a77855ab2abd9cc294eae7d795a5b,org.apache.hadoop.ha.TestZKFailoverController,testOneOfEverything,1
hadoop,d3841bd4997a77855ab2abd9cc294eae7d795a5b,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot,1
hadoop,d3841bd4997a77855ab2abd9cc294eae7d795a5b,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately,1
hadoop,d4324eef14782d3cde6570ee910c45d8fdfce6ba,org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints,testBothNodesInStandbyState,1
hadoop,d4324eef14782d3cde6570ee910c45d8fdfce6ba,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,d8ea364d07f782f8693b1ac0c340d4bd8d471c32,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,d9610d5299cb8e7f2321504dd2858ccff51df123,org.apache.hadoop.mapreduce.v2.util.TestMRApps,testSetupDistributedCacheConflictsFiles,1
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testHflushWhileClosing,1
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testMultipleHflushers,1
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestReplication,testBadBlockReportOnTransfer,1
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestReplication,testPendingReplicationRetry,1
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestReplication,testReplicateLenMismatchedBlock,1
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestReplication,testReplication,1
hadoop,da1db28e93373ab4d58ae2d799512705c5ce1975,org.apache.hadoop.hdfs.TestReplication,testReplicationSimulatedStorag,1
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes,1
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testCreateSymlink,1
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testUpdatePipeline,1
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.ipc.TestRPC,testStopsAllThreads,1
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic,1
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately,1
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,db06f1bcb98270cd1c36e314f818886f1ef7fd77,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,db8ac0ec3cbec046f9cf32644c16fd2a51dd85a2,org.apache.hadoop.hdfs.TestFileCreationNamenodeRestart,testFileCreationNamenodeRestart,1
hadoop,db8ac0ec3cbec046f9cf32644c16fd2a51dd85a2,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,db8ac0ec3cbec046f9cf32644c16fd2a51dd85a2,org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs,testMkdirsFailsForSubdirectoryOfExistingFile,1
hadoop,db8ac0ec3cbec046f9cf32644c16fd2a51dd85a2,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,db8ac0ec3cbec046f9cf32644c16fd2a51dd85a2,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.hdfs.TestDataTransferKeepalive,testKeepaliveTimeouts,1
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir,1
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot,1
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid,1
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.mapreduce.v2.app.TestFetchFailure,testFetchFailureWithRecovery,1
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.yarn.applications.distributedshell.TestDistributedShell,testDSShell,1
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,dbdb8c6f1f6bfe2663f81d9950b21a7b99a0d6ec,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.TestFifoScheduler,testAppAttemptMetrics,1
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot,1
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes,1
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes,1
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.ipc.TestRPC,testStopsAllThreads,1
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.mapred.TestJobClient,testGetStagingAreaDir,1
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.mapreduce.v2.app.TestStagingCleanup,testDeletionofStagingOnKillLastTry,1
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure,1
hadoop,dd0fb6d75c06d7d63e1cf4a1abbc136d73fe2b76,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.TestFifoScheduler,testAppAttemptMetrics,1
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestPermission,testCreate,1
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestPermission,testFilePermision,1
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestRefreshUserMappings,testGroupMappingRefresh,1
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.security.TestRefreshUserMappings,testRefreshSuperUserGroupsConfiguration,1
hadoop,df2991c0cbc3f35c2640b93680667507c4f810dd,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestAbandonBlock,testAbandonBlock,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestAbandonBlock,testQuotaUpdatedWhenBlockAbandoned,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestConnCache,testSocketCache,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestDFSPermission,testImmutableFsPermission,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestDFSPermission,testOwnership,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestDFSPermission,testPermissionChecking,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestDFSPermission,testPermissionSetting,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClient,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.TestParallelRead,testParallelRead,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,e1755746357b5a17e43b917d52c8815fbd224a36,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,e51c3a18ec5bf0739287675785558eb5a8b15939,org.apache.hadoop.hdfs.TestClientBlockVerification,testBlockVerification,2
hadoop,e51c3a18ec5bf0739287675785558eb5a8b15939,org.apache.hadoop.hdfs.TestDFSClientExcludedNodes,testExcludedNodes,1
hadoop,e51c3a18ec5bf0739287675785558eb5a8b15939,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,e51c3a18ec5bf0739287675785558eb5a8b15939,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,e51c3a18ec5bf0739287675785558eb5a8b15939,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.hdfs.web.TestWebHdfsUrl,testSecureAuthParamsInUrl,1
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.ipc.TestRPC,testStopsAllThreads,1
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid,1
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries,1
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately,1
hadoop,ed7278c59aa15f0397d5da5f1d6a03139d30e91e,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.TestFifoScheduler,testAppAttemptMetrics,1
hadoop,f114dad5ef9b72875e245803cee150ad12ff59de,org.apache.hadoop.hdfs.TestFileCreationNamenodeRestart,testFileCreationNamenodeRestart,1
hadoop,f114dad5ef9b72875e245803cee150ad12ff59de,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted,1
hadoop,f114dad5ef9b72875e245803cee150ad12ff59de,org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs,testMkdirsFailsForSubdirectoryOfExistingFile,1
hadoop,f114dad5ef9b72875e245803cee150ad12ff59de,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testInputStreamClosedTwice,1
hadoop,f114dad5ef9b72875e245803cee150ad12ff59de,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testOutputStreamClosedTwice,1
hadoop,f799e61269d03651c0506a013510b1c0a6f9d061,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,f799e61269d03651c0506a013510b1c0a6f9d061,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.fs.TestLocalDirAllocator,testGetAllLocalPathsToRead[0],0
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.fs.TestLocalDirAllocator,testGetAllLocalPathsToRead[1],0
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.fs.TestLocalDirAllocator,testGetAllLocalPathsToRead[2],0
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes,1
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes,1
hadoop,fb3f338c652be737436accd076d2aacfd70c276c,org.apache.hadoop.ipc.TestRPC,testStopsAllThreads,1
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.TestClientBlockVerification,testBlockVerification,2
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptAllOfThreeReplicas,1
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.TestClientReportBadBlock,testCorruptTwoOutOfThreeReplicas,1
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.TestClientReportBadBlock,testOneBlockReplica,1
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.TestDecommission,testRecommission,1
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,fc362b1caf964507bf76586885897eb228c0dc5a,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock,1
hadoop,fc5bd930df793c3fab2964bb9ea2d0e9d412e493,org.apache.hadoop.hdfs.web.TestWebHdfsUrl,testSecureAuthParamsInUrl,1
hadoop,fc5bd930df793c3fab2964bb9ea2d0e9d412e493,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure,1
hadoop,fc5bd930df793c3fab2964bb9ea2d0e9d412e493,org.apache.hadoop.yarn.server.resourcemanager.TestApplicationCleanup,testAppCleanup,1
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.hdfs.TestConnCache,testReadFromOneDN,1
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir,1
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasing,1
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasingSimulatedStorage,1
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,fc74b5a25cdb5e5c6145d3c60a36f9f8e0acc9ef,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testCopyCommandsWithForceOption,1
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testCopyToLocal,1
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testCount,1
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testDFSShell,1
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testDu,1
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testErrOutPut,1
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testFilePermissions,1
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testGet,1
hadoop,fffdf661e30afd10331d2153ff052c141b7ebe4b,org.apache.hadoop.hdfs.TestDFSShell,testLsr,1
