Project,sha,class_,method
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.mapred.TestJobClient,testGetStagingAreaDir
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.yarn.logaggregation.TestAggregatedLogDeletionService,testRefreshLogRetentionSettings
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.yarn.server.TestDiskFailures,testLogDirsFailures
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache
hadoop,9b34900c8920ae1e7e0d04f145308565640633d1,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
hadoop,9b34900c8920ae1e7e0d04f145308565640633d1,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirst
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.TestFileAppend4,testCompleteOtherLeaseHoldersFile
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.TestPread,testPreadDFS
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.TestPread,testPreadDFSSimulated
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.server.datanode.TestBlockReport,blockReport_01
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.server.datanode.TestBlockReport,blockReport_08
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.server.datanode.TestBlockReport,blockReport_09
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testAbsoluteGlob
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testCwdContents
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testQualifiedUriContents
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testToFile
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testUnqualifiedUriContents
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testWithDirStringAndConf
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testCorruptBlockRereplicatedAcrossRacks
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testNodeDecomissionRespectsRackPolicy
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testNodeDecomissionWithOverreplicationRespectsRackPolicy
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testReduceReplFactorDueToRejoinRespectsRackPolicy
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testReduceReplFactorRespectsRackPolicy
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testReplDueToNodeFailRespectsRackPolicy
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testSufficientlyReplBlocksUsesNewRack
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testSufficientlySingleReplBlockUsesNewRack
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testUnderReplicatedUsesNewRacks
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.hdfs.TestAbandonBlock,testAbandonBlock
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.hdfs.TestAbandonBlock,testQuotaUpdatedWhenBlockAbandoned
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.hdfs.TestFileAppend4,testCompleteOtherLeaseHoldersFile
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.hdfs.TestFSOutputSummer,testFSOutputSummer
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.hdfs.TestPipelines,pipeline_01
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClient
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClose
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSSeekExceptions
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.hdfs.TestDistributedFileSystem,testStatistics
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.security.TestPermission,testCreate
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.security.TestPermission,testFilePermision
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.security.TestRefreshUserMappings,testGroupMappingRefresh
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.security.TestRefreshUserMappings,testRefreshSuperUserGroupsConfiguration
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.hdfs.TestDistributedFileSystem,testStatistics
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.hdfs.TestWriteRead,testReadPosCurrentBlock
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.hdfs.TestWriteRead,testWriteReadPos
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.hdfs.TestWriteRead,testWriteReadSeq
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,aa2745abe596c610157f6e3be9c23ba8cc1e21d0,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock
hadoop,aa2745abe596c610157f6e3be9c23ba8cc1e21d0,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid
hadoop,aa2745abe596c610157f6e3be9c23ba8cc1e21d0,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.fs.TestTrash,testTrashEmptier
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.ha.TestZKFailoverController,testOneOfEverything
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.ipc.TestRPC,testStopsAllThreads
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.hdfs.server.namenode.TestEditLogJournalFailures,testAllEditsDirFailOnWrite
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.hdfs.server.namenode.TestEditLogJournalFailures,testAllEditsDirsFailOnFlush
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.hdfs.server.namenode.TestEditLogJournalFailures,testSingleFailedEditsDirOnFlush
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.hdfs.server.namenode.TestEditLogJournalFailures,testSingleFailedEditsDirOnSetReadyToFlush
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.hdfs.server.namenode.TestNameNodeResourceChecker,testCheckThatNameNodeResourceMonitorIsRunning
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,b2a7811fe79e0d54d77c6e944a57b715976ff643,org.apache.hadoop.hdfs.server.balancer.TestBalancerWithNodeGroup,testBalancerWithNodeGroup
hadoop,b2a7811fe79e0d54d77c6e944a57b715976ff643,org.apache.hadoop.hdfs.server.datanode.TestBPOfferService,testBasicFunctionality
hadoop,b2a7811fe79e0d54d77c6e944a57b715976ff643,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.TestFifoScheduler,testAppAttemptMetrics
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.fs.shell.TestPathData,testAbsoluteGlob
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.fs.shell.TestPathData,testCwdContents
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.fs.shell.TestPathData,testQualifiedUriContents
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.fs.shell.TestPathData,testToFile
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.fs.shell.TestPathData,testUnqualifiedUriContents
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.TestConnCache,testSocketCache
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testHflushWhileClosing
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testMultipleHflushers
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasing
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasingSimulatedStorage
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.server.namenode.TestListCorruptFileBlocks,testlistCorruptFileBlocksDFS
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameParent
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameParentToNonexistentDir
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameToExistentDirectory
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameToNonExistentDirectory
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestSeekBug,testSeekBugDFS
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpcLeak
hadoop,b91900b2c2b305a2bd12dcee5e4a49c63282dab0,org.apache.hadoop.hdfs.TestDFSAddressConfig,testDFSAddressConfig
hadoop,b91900b2c2b305a2bd12dcee5e4a49c63282dab0,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSSeekExceptions
hadoop,b91900b2c2b305a2bd12dcee5e4a49c63282dab0,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileSystemCloseAll
hadoop,b91900b2c2b305a2bd12dcee5e4a49c63282dab0,org.apache.hadoop.hdfs.TestFSOutputSummer,testFSOutputSummer
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.fs.shell.TestPathData,testUnqualifiedUriContents
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.fs.shell.TestPathData,testWithDirStringAndConf
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.hdfs.TestClientBlockVerification,testIncompleteRead
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.hdfs.TestDFSClientExcludedNodes,testExcludedNodes
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testInputStreamClosedTwice
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testRenameDirectoryAsExistingDirectory
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,b99d1604371ea8fa4f2f91e88907ab09dc74c251,org.apache.hadoop.ha.TestZKFailoverController,testOneOfEverything
hadoop,b99d1604371ea8fa4f2f91e88907ab09dc74c251,org.apache.hadoop.mapreduce.v2.util.TestMRApps,testSetupDistributedCacheConflictsFiles
hadoop,b99d1604371ea8fa4f2f91e88907ab09dc74c251,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.TestFileCreationNamenodeRestart,testFileCreationNamenodeRestart
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.TestSmallBlock,testSmallBlock
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.TestSmallBlock,testSmallBlockSimulatedStorage
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpcLeak
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.hdfs.security.TestDelegationTokenForProxyUser,testDelegationTokenWithRealUser
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenInLastLocatedBlock
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testAuthUrlConnectTimeout
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testAuthUrlReadTimeout
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testConnectTimeout
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testReadTimeout
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testRedirectConnectTimeout
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testRedirectReadTimeout
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testTwoStepWriteConnectTimeout
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testTwoStepWriteReadTimeout
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testImmediateReadOfNewFile
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockCRCErrorNormalTransfer
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockCRCErrorNormalTransferVerySmallWrite
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockCRCErrorTransferTo
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockCRCErrorTransferToVerySmallWrite
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockPacketBufferOverrun
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockRead
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestLease,testLease
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestMissingBlocksAlert,testMissingBlocksAlert
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures
hadoop,c7cd620fa4dfac1322a41c50d3d0965dabc6be44,org.apache.hadoop.hdfs.server.datanode.TestBPOfferService,testBasicFunctionality
hadoop,c7cd620fa4dfac1322a41c50d3d0965dabc6be44,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries
hadoop,c7cd620fa4dfac1322a41c50d3d0965dabc6be44,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic
hadoop,c7cd620fa4dfac1322a41c50d3d0965dabc6be44,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache
hadoop,cae1ed9f6c438e20acdf385e95041f91ae349c71,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries
hadoop,cae1ed9f6c438e20acdf385e95041f91ae349c71,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure
hadoop,cae1ed9f6c438e20acdf385e95041f91ae349c71,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.hdfs.TestAbandonBlock,testAbandonBlock
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.hdfs.TestAbandonBlock,testQuotaUpdatedWhenBlockAbandoned
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.hdfs.TestFileAppend4,testCompleteOtherLeaseHoldersFile
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,caf07897a732ea549c618d7804ef6852203851dd,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,cb44a4b850e97e5dcce101465c033683a738fe0a,org.apache.hadoop.hdfs.server.balancer.TestBalancerWithNodeGroup,testBalancerWithNodeGroup
hadoop,cb44a4b850e97e5dcce101465c033683a738fe0a,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testCreateSymlink
hadoop,cb44a4b850e97e5dcce101465c033683a738fe0a,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testUpdatePipeline
hadoop,cb44a4b850e97e5dcce101465c033683a738fe0a,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid
hadoop,cb44a4b850e97e5dcce101465c033683a738fe0a,org.apache.hadoop.mapreduce.v2.app.TestFetchFailure,testFetchFailureMultipleReduces
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.ha.TestZKFailoverController,testGracefulFailover
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.mapred.TestJobClient,testGetStagingAreaDir
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.mapreduce.v2.app.TestFetchFailure,testFetchFailureMultipleReduces
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.yarn.client.api.impl.TestYarnClient,testAMMRTokens
hadoop,cbab04727bf24ec77f34677d0060cfa54263faf5,org.apache.hadoop.yarn.server.resourcemanager.TestApplicationCleanup,testAppCleanup
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.fs.shell.TestPathData,testAbsoluteGlob
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.fs.shell.TestPathData,testToFile
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.hdfs.TestClientBlockVerification,testBlockVerification
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.hdfs.TestDFSClientExcludedNodes,testExcludedNodes
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.hdfs.server.balancer.TestBalancerWithMultipleNameNodes,testBalancer
hadoop,cbdb07f4ca358b9507296868a913977ad82ed716,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testRenameDirectoryAsExistingDirectory
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.cli.TestHDFSCLI,testAll
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.fs.TestGlobPaths,testPathFilter
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.fs.TestSymlinkHdfsFileContext,testAccessLinkFromAbstractFileSystem
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.fs.loadGenerator.TestLoadGenerator,testLoadGenerator
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs,testInternalRename1
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.fs.viewfs.TestViewFsDefaultValue,testGetDefaultBlockSize
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.TestDFSStorageStateRecovery,testBlockPoolStorageStates
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.TestModTime,testModTime
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.TestModTime,testModTimePersistsAfterRestart
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.security.TestDelegationToken,testDTManagerInSafeMode
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.server.balancer.TestBalancerWithNodeGroup,testBalancerWithNodeGroup
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes
hadoop,cc76f70fe31f40a710440a9bb42187ac7f3fd105,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes
